date,tid,open,high,low,close,volume,mid,range,fac0,avg,s3,s7,s14,s21,s35,s49,s75,s100,s150,s200,s300,s400,s500,s600,s800,s1000,s1500,s2000,s3000,ma_close,ub,lb
2021-05-19/14:00:00,1,3510.65,3514.03,3508.74,3509.54,2376913700,3511.385,5.29,149.896045,-165.576887,2026.233864,1326.481437,937.9640189,765.8444145,593.2205326,501.3628571,405.2467727,350.954,286.5527411,248.1619533,202.6233864,175.477,156.9514002,143.2763705,124.0809766,110.9813994,90.61593315,78.4757001,64.07514082,3485.779556,204.281114,-126.87289
2021-05-19/13:30:00,1,3514.76,3514.76,3505.87,3510.68,2311706400,3510.315,8.89,-159.627004,-214.820685,2026.892043,1326.912316,938.2686968,766.0931829,593.4132278,501.5257143,405.3784086,351.068,286.6458217,248.2425635,202.6892043,175.534,157.0023825,143.3229108,124.1212817,111.0174494,90.64536783,78.50119127,64.09595427,3484.5599,204.281114,-124.9681
2021-05-19/11:30:00,1,3511.45,3515.95,3510.26,3514.38,1975146500,3513.105,5.69,-164.480481,-221.076356,2029.028239,1328.310785,939.2575634,766.9005891,594.0386419,502.0542857,405.8056478,351.438,286.9479254,248.504193,202.9028239,175.719,157.1678516,143.4739627,124.2520965,111.1344536,90.74090141,78.58392579,64.16350672,3483.261007,204.281114,-122.206666
2021-05-19/11:00:00,1,3519.22,3520.29,3509.6,3511.65,3341404300,3514.945,10.69,185.082491,-135.058415,2027.452073,1327.278942,938.5279402,766.3048542,593.5771877,501.6642857,405.4904146,351.165,286.7250218,248.3111528,202.7452073,175.5825,157.0457623,143.3625109,124.1555764,111.0481235,90.67041312,78.52288113,64.11366397,3481.835017,204.281114,-120.705672
2021-05-19/10:30:00,1,3512.4,3520.59,3507.05,3518.89,4149227000,3513.82,13.54,198.776199,-188.700518,2031.632089,1330.015404,940.4629116,767.8847518,594.8009711,502.6985714,406.3264177,351.889,287.3161654,248.8230981,203.1632089,175.9445,157.3695449,143.6580827,124.4115491,111.2770724,90.85734911,78.68477245,64.24584768,3480.341373,204.281114,-119.773349
2021-05-19/10:00:00,1,3521.11,3521.11,3505.49,3512.56,8083579700,3513.3,15.62,-244.054335,-244.054335,2027.977462,1327.622889,938.7711479,766.5034325,593.7310058,501.7942857,405.5954923,351.256,286.799323,248.3754995,202.7977462,175.628,157.0864587,143.3996615,124.1877498,111.0769002,90.69390922,78.54322935,64.13027822,3478.816247,204.281114,-117.189819
2021-05-18/15:00:00,1,3522.62,3529.01,3522.25,3529.01,3239191400,3525.63,6.76,186.732794,200.602714,2037.474873,1333.840405,943.1675953,770.0931168,596.5115633,504.1442857,407.4949747,352.901,288.1424599,249.5386902,203.7474873,176.4505,157.8221251,144.07123,124.7693451,111.5970949,91.11864639,78.91106253,64.43061276,3477.050327,204.281114,-118.676941
2021-05-18/14:30:00,1,3521.72,3522.5,3515.26,3522.5,2346918400,3518.88,7.24,-166.529535,4.930461,2033.716323,1331.379856,941.4277246,768.6725184,595.4111725,503.2142857,406.7432646,352.25,287.6109206,249.0783637,203.3716323,176.125,157.530989,143.8054603,124.5391818,111.3912306,90.95055891,78.76549451,64.31175696,3475.135236,207.869277,-118.676941
2021-05-18/14:00:00,1,3524.46,3526.2,3520.87,3521.84,2203632600,3523.535,5.33,148.273025,188.793037,2033.335272,1331.1304,941.2513322,768.5284945,595.2996121,503.12,406.6670544,352.184,287.5570319,249.0316946,203.3335272,176.092,157.5014729,143.7785159,124.5158473,111.3703595,90.93351779,78.75073646,64.29970706,3473.195851,211.748303,-118.676941
2021-05-18/13:30:00,1,3520.72,3524.9,3517.53,3524.17,2289679500,3521.215,7.37,151.037055,190.659311,2034.680498,1332.011057,941.8740509,769.0369422,595.693454,503.4528571,406.9360996,352.417,287.7472756,249.1964505,203.4680498,176.2085,157.6056737,143.8736378,124.5982253,111.4440406,90.99367813,78.80283684,64.34224685,3471.160264,212.733311,-118.676941
2021-05-18/11:30:00,1,3517.53,3521.6,3515.9,3520.48,1828333200,3518.75,5.7,171.083892,-7.170991,2032.550076,1330.616368,940.8878569,768.2317182,595.0697301,502.9257143,406.5100151,352.048,287.4459883,248.9355281,203.2550076,176.024,157.4406519,143.7229942,124.4677641,111.3273526,90.89840274,78.72032593,64.27487697,3469.141388,230.64594,-118.676941
2021-05-18/11:00:00,1,3517.96,3522.42,3510.86,3517.09,2669470800,3516.64,11.56,-175.330493,-154.586642,2030.592858,1329.335068,939.9818413,767.4919596,594.4967156,502.4414286,406.1185717,351.709,287.169196,248.6958189,203.0592858,175.8545,157.2890465,143.584598,124.3479095,111.2201514,90.81087331,78.64452323,64.21298433,3467.136699,230.64594,-120.889268
2021-05-18/10:30:00,1,3516.01,3523,3515.31,3517.41,4178107700,3519.155,7.69,176.818333,-20.192704,2030.77761,1329.456017,940.0673649,767.5617893,594.5508054,502.4871429,406.1555221,351.741,287.1953239,248.7184463,203.077761,175.8705,157.3033573,143.5976619,124.3592232,111.2302706,90.81913568,78.65167865,64.2188267,3465.069864,230.64594,-122.977471
2021-05-18/10:00:00,1,3520.65,3525.07,3512.73,3516.13,8375522200,3518.9,12.34,176.818333,-2.366835,2030.038602,1328.972222,939.7252705,767.2824704,594.3344459,502.3042857,406.0077204,351.613,287.0908123,248.6279367,203.0038602,175.8065,157.246114,143.5454062,124.3139683,111.1897935,90.78608622,78.62305698,64.1954572,3462.91179,230.64594,-127.593561
2021-05-17/15:00:00,1,3520.37,3522.2,3515.11,3517.62,3572324200,3518.655,7.09,179.935303,15.025871,2030.898854,1329.53539,940.1234898,767.6076151,594.5863019,502.5171429,406.1797708,351.762,287.2124703,248.7332956,203.0898854,175.881,157.3127488,143.6062352,124.3666478,111.2369114,90.82455786,78.65637439,64.22266076,3460.707599,230.64594,-137.596542
2021-05-17/14:30:00,1,3513.35,3522.24,3509.45,3520.58,2466714600,3515.845,12.79,-179.935303,-8.119373,2032.607811,1330.654164,940.9145831,768.25354,595.0866332,502.94,406.5215621,352.058,287.4541533,248.9425992,203.2607811,176.029,157.445124,143.7270766,124.4712996,111.3305148,90.90098473,78.722562,64.27670272,3458.498742,241.82545,-137.596542
2021-05-17/14:00:00,1,3518.73,3521.19,3512.41,3513.59,2220513100,3516.8,8.78,-202.138524,69.150943,2028.572132,1328.012193,939.046427,766.728197,593.9051076,501.9414286,405.7144265,351.359,286.8834222,248.4483315,202.8572132,175.6795,157.1325217,143.4417111,124.2241658,111.1094716,90.7205037,78.56626085,64.14908336,3456.269784,241.82545,-201.001197
2021-05-17/13:30:00,1,3526.16,3528.53,3513.3,3518.43,2907526200,3520.915,15.23,-208.903397,253.057432,2031.366508,1329.841541,940.3399714,767.7843715,594.7232169,502.6328571,406.2733015,351.843,287.2786065,248.7905712,203.1366508,175.9215,157.3489731,143.6393033,124.3952856,111.2625259,90.84547197,78.67448654,64.23744927,3453.91519,243.595499,-201.001197
2021-05-17/11:30:00,1,3525.27,3530.51,3522.75,3526.09,2720400300,3526.63,7.76,218.025967,329.584088,2035.789011,1332.736749,942.3871925,769.4559206,596.0179932,503.7271429,407.1578021,352.609,287.9040429,249.332215,203.5789011,176.3045,157.6915387,143.9520215,124.6661075,111.5047563,91.04325231,78.84576935,64.37730109,3451.363949,241.171536,-201.001197
2021-05-17/11:00:00,1,3513.52,3528.19,3511.76,3525.7,3472827800,3519.975,16.43,204.058561,352.131252,2035.563844,1332.589342,942.2829606,769.3708156,595.9520712,503.6714286,407.1127688,352.57,287.8721995,249.3046378,203.5563844,176.285,157.6740974,143.9360998,124.6523189,111.4924235,91.03318256,78.83704868,64.3701807,3448.786738,237.076538,-201.001197
2021-05-17/10:30:00,1,3518.81,3527.31,3512.38,3512.83,4503391100,3519.845,14.93,306.434172,385.858081,2028.133346,1327.72494,938.8433084,766.5623514,593.7766441,501.8328571,405.6266692,351.283,286.8213684,248.3945914,202.8133346,175.6415,157.0985335,143.4106842,124.1972957,111.0854383,90.70088059,78.54926673,64.13520772,3446.283439,231.990921,-201.001197
2021-05-17/10:00:00,1,3490.41,3518.44,3490.14,3518.44,10349899600,3504.29,28.3,307.55793,382.463364,2031.372281,1329.84532,940.342644,767.7865537,594.7249072,502.6342857,406.2744562,351.844,287.279423,248.7912783,203.1372281,175.922,157.3494203,143.6397115,124.3956392,111.2628421,90.84573016,78.67471015,64.23763184,3443.995405,226.317812,-201.001197
2021-05-14/15:00:00,1,3482.45,3490.64,3480.9,3490.38,4432315800,3485.77,9.74,158.102388,300.72846,2015.171833,1319.239637,932.8432935,761.6633597,589.9819015,498.6257143,403.0343665,349.038,284.9883336,246.8071367,201.5171833,174.519,156.0945389,142.4941668,123.4035683,110.375507,90.12122408,78.04726947,63.72532868,3442.217606,221.862022,-201.001197
2021-05-14/14:30:00,1,3485.04,3486.97,3480.68,3482.34,3307580400,3483.825,6.29,180.699299,317.901699,2010.529936,1316.200803,930.6945132,759.9088879,588.6228935,497.4771429,402.1059873,348.234,284.3318704,246.2386228,201.0529936,174.117,155.7349792,142.1659352,123.1193114,110.1212599,89.91363217,77.86748961,63.57853903,3440.745306,218.336589,-201.001197
2021-05-14/14:00:00,1,3478.86,3484.7,3473.94,3484.5,3064591300,3479.32,10.76,194.238593,337.993339,2011.777013,1317.017206,931.2717974,760.3802385,588.9880001,497.7857143,402.3554026,348.45,284.5082336,246.3913579,201.1777013,174.225,155.8315774,142.2541168,123.195679,110.1895651,89.96940313,77.91578868,63.61797505,3439.360514,214.13861,-201.001197
2021-05-14/13:30:00,1,3471.33,3480.08,3469.63,3478.93,3536522700,3474.855,10.45,188.103628,347.37844,2008.561172,1314.911944,929.7831523,759.1647649,588.0464983,496.99,401.7122344,347.893,284.053445,245.9974994,200.8561172,173.9465,155.5824794,142.0267225,122.9987497,110.0134262,89.82558635,77.79123969,63.51628123,3438.107038,209.392787,-201.001197
2021-05-14/11:30:00,1,3468.36,3479.15,3465.93,3471.17,3539820200,3472.54,13.22,298.692451,369.635364,2004.080934,1311.97894,927.7092051,757.4713941,586.7348189,495.8814286,400.8161868,347.117,283.4198437,245.4487846,200.4080934,173.5585,155.2354416,141.7099218,122.7243923,109.7680335,89.62522401,77.61772081,63.37460366,3436.955081,204.077489,-201.001197
2021-05-14/11:00:00,1,3443.35,3467.53,3443.35,3467.53,3470005900,3455.44,24.18,307.729541,340.520365,2001.979379,1310.603149,926.7363742,756.6770809,586.1195466,495.3614286,400.3958758,346.753,283.1226389,245.1913977,200.1979379,173.3765,155.0726559,141.5613195,122.5956988,109.6529265,89.53123962,77.53632794,63.30814666,3436.10327,198.795036,-201.001197
2021-05-14/10:30:00,1,3430.76,3444.93,3429.39,3443.42,3996556000,3437.16,15.54,235.170726,189.254311,1988.059464,1301.490426,920.2927056,751.4158476,582.0442128,491.9171429,397.6118928,344.342,281.1540657,243.4865632,198.8059464,172.171,153.9944239,140.5770328,121.7432816,108.8905014,88.90872209,76.99721195,62.8679603,3435.806466,196.255651,-201.001197
2021-05-14/10:00:00,1,3436.09,3440.65,3422.56,3430.91,8350838600,3431.605,18.09,225.56363,-78.948697,1980.836812,1296.76209,916.9492675,748.6859418,579.9296368,490.13,396.1673624,343.091,280.1326284,242.6019727,198.0836812,171.5455,153.4349597,140.0663142,121.3009863,108.4949005,88.58571528,76.71747985,62.63955999,3435.888299,180.242685,-201.001197
2021-05-13/15:00:00,1,3421.74,3431.82,3420.05,3429.54,3967826500,3425.935,11.77,170.389975,-161.539397,1980.045842,1296.244279,916.5831196,748.3869833,579.6980646,489.9342857,396.0091684,342.954,280.0207684,242.505099,198.0045842,171.477,153.3736914,140.0103842,121.2525495,108.4515773,88.55034203,76.68684572,62.61454733,3436.150078,180.242685,-203.569061
2021-05-13/14:30:00,1,3425.47,3429.06,3421.12,3421.12,2467392300,3425.09,7.94,169.912949,-227.457117,1975.184553,1293.061818,914.3327799,746.5495886,578.2748248,488.7314286,395.0369106,342.112,279.3332783,241.9097151,197.5184553,171.056,152.9971376,139.6666391,120.9548576,108.1853135,88.33293857,76.49856879,62.46081986,3436.518615,180.242685,-203.809658
2021-05-13/14:00:00,1,3426.39,3430.09,3418.38,3425.33,3059801000,3424.235,11.71,-217.233499,-291.797457,1977.615198,1294.653048,915.4579498,747.468286,578.9864447,489.3328571,395.5230395,342.533,279.6770234,242.2074071,197.7615198,171.2665,153.1854145,139.8385117,121.1037035,108.3184454,88.4416403,76.59270725,62.5376836,3436.916994,180.242685,-202.008664
2021-05-13/13:30:00,1,3437.14,3437.5,3426.21,3426.26,3144773200,3431.855,11.29,-232.322414,-273.958743,1978.152133,1295.004555,915.7065027,747.6712286,579.1436434,489.4657143,395.6304267,342.626,279.7529575,242.273168,197.8152133,171.313,153.2270054,139.8764788,121.136584,108.3478546,88.4656528,76.61350269,62.554663,3437.213245,180.242685,-199.466935
2021-05-13/11:30:00,1,3439.36,3448.02,3433.98,3437.14,2344391600,3441,14.04,227.222032,-31.809121,1984.433704,1299.116809,918.614305,750.0454392,580.982699,491.02,396.8867408,343.714,280.6413058,243.0425002,198.4433704,171.857,153.7135738,140.3206529,121.5212501,108.6919104,88.74657319,76.85678688,62.75330371,3437.249202,180.242685,-200.955828
2021-05-13/11:00:00,1,3435.73,3441.7,3427.16,3439.72,2847524900,3434.43,14.54,193.097736,-239.251825,1985.923268,1300.091957,919.303839,750.6084414,581.4187986,491.3885714,397.1846536,343.972,280.8519619,243.2249337,198.5923268,171.986,153.8289549,140.425981,121.6124669,108.7734971,88.8131885,76.91447744,62.80040785,3437.243582,180.242685,-203.063095
2021-05-13/10:30:00,1,3438.64,3440.59,3426.62,3435.07,4059046700,3433.605,13.97,-223.181401,-302.637603,1983.238589,1298.334422,918.0610743,749.5937282,580.6328052,490.7242857,396.6477178,343.507,280.472291,242.8961291,198.3238589,171.7535,153.6210005,140.2361455,121.4480645,108.6264512,88.69312602,76.81050027,62.71551085,3437.35568,180.242685,-200.914735
2021-05-13/10:00:00,1,3432.14,3446.75,3430.83,3438.57,10041776500,3438.79,15.92,-296.977474,-147.241671,1985.259315,1299.657298,918.9964886,750.3574908,581.2244131,491.2242857,397.051863,343.857,280.7580648,243.1436165,198.5259315,171.9285,153.7775253,140.3790324,121.5718082,108.7371309,88.78349563,76.88876265,62.77941182,3437.401758,180.242685,-200.170867
2021-05-12/15:00:00,1,3460.5,3466.35,3459.43,3462.75,4039374900,3462.89,6.92,195.512854,275.310081,1999.219645,1308.796479,925.4588654,755.6339994,585.3115791,494.6785714,399.8439289,346.275,282.7323536,244.8534007,199.9219645,173.1375,154.8588878,141.3661768,122.4267003,109.5017697,89.40782055,77.42944389,63.2208762,3436.994813,180.242685,-206.046071
2021-05-12/14:30:00,1,3451.83,3460.88,3451,3460.75,2571837300,3455.94,9.88,216.260951,264.463092,1998.064944,1308.04055,924.9243429,755.1975636,584.9735174,494.3928571,399.6129888,346.075,282.5690542,244.7119793,199.8064944,173.0375,154.7694451,141.2845271,122.3559896,109.4385241,89.35618077,77.38472253,63.18436136,3436.318008,177.03412,-206.046071
2021-05-12/14:00:00,1,3443.27,3452.41,3442.06,3452.28,2340604800,3447.235,10.35,218.045791,231.303176,1993.174787,1304.839191,922.6606402,753.3492581,583.5418261,493.1828571,398.6349575,345.228,281.8774816,244.1130599,199.3174787,172.614,154.3906551,140.9387408,122.0565299,109.1706792,89.13748631,77.19532757,63.02972103,3435.891385,174.468078,-206.046071
2021-05-12/13:30:00,1,3441.01,3443.38,3433.23,3443.38,2581973100,3438.305,10.15,-187.215991,-162.872283,1988.03637,1301.475307,920.2820152,751.4071189,582.0374515,491.9114286,397.607274,344.338,281.1507997,243.4837348,198.803637,172.169,153.992635,140.5753998,121.7418674,108.8892365,88.9076893,76.99631752,62.86723,3435.748664,174.610154,-206.046071
2021-05-12/11:30:00,1,3443.93,3447.38,3436.92,3441.42,2376787200,3442.15,10.46,-196.510867,89.265971,1986.904763,1300.734497,919.7581831,750.9794118,581.7061511,491.6314286,397.3809527,344.142,280.9907664,243.3451419,198.6904763,172.071,153.9049812,140.4953832,121.6725709,108.8272559,88.85708232,76.95249059,62.83144546,3435.697789,174.610154,-204.871136
2021-05-12/11:00:00,1,3448.36,3452.49,3439.18,3444.15,3228345900,3445.835,13.31,184.492036,271.848534,1988.48093,1301.76634,920.4878063,751.5751467,582.1676053,492.0214286,397.6961859,344.415,281.2136699,243.538182,198.848093,172.2075,154.0270705,140.606835,121.769091,108.913586,88.92757061,77.01353525,62.88128821,3435.541335,174.057757,-204.871136
2021-05-12/10:30:00,1,3439.97,3448.8,3438.77,3448.79,4049940100,3443.785,10.03,224.790661,283.374966,1991.159835,1303.520095,921.7278985,752.5876777,582.9519084,492.6842857,398.231967,344.879,281.5925243,243.8662796,199.1159835,172.4395,154.2345776,140.7962622,121.9331398,109.0603157,89.0473749,77.1172888,62.96600264,3435.37267,170.397214,-204.871136
2021-05-12/10:00:00,1,3429.75,3448.38,3428.39,3440.12,9955591400,3438.385,19.99,-222.458957,136.250459,1986.154208,1300.243143,919.4107435,750.6957286,581.486411,491.4457143,397.2308416,344.012,280.8846218,243.253218,198.6154208,172.006,153.8468434,140.4423109,121.626609,108.7861462,88.82351646,76.92342171,62.80771082,3435.336589,168.785756,-204.871136
2021-05-11/15:00:00,1,3438.11,3441.86,3435.25,3441.85,3946967600,3438.555,6.61,-173.149085,223.496365,1987.153024,1300.897021,919.8731055,751.0732455,581.7788343,491.6928571,397.4306048,344.185,281.0258757,243.3755475,198.7153024,172.0925,153.9242114,140.5129379,121.6877737,108.8408536,88.86818487,76.96210568,62.83929615,3435.402273,168.10633,-204.871136
2021-05-11/14:30:00,1,3447.23,3447.35,3437.64,3437.64,2715565300,3442.495,9.71,186.109744,341.030857,1984.722379,1299.305791,918.7479356,750.1545482,581.0672144,491.0914286,396.9444759,343.764,280.6821306,243.0778555,198.4722379,171.882,153.7359344,140.3410653,121.5389278,108.7077218,88.75948314,76.86796722,62.76243242,3435.42592,164.191985,-204.871136
2021-05-11/14:00:00,1,3436.66,3448.1,3434.12,3447.18,2948655200,3441.11,13.98,279.712855,367.130559,1990.230301,1302.911572,921.2976079,752.2363469,582.6797688,492.4542857,398.0460602,344.718,281.4610684,243.7524354,199.0230301,172.359,154.1625762,140.7305342,121.8762177,109.009403,89.00580488,77.08128811,62.93660819,3435.433092,157.988163,-204.871136
2021-05-11/13:30:00,1,3418.65,3436.86,3416.44,3436.62,2993241500,3426.65,20.42,252.14861,342.672927,1984.133482,1298.920267,918.4753292,749.9319659,580.894803,490.9457143,396.8266964,343.662,280.598848,243.0057306,198.4133482,171.831,153.6903187,140.299424,121.5028653,108.6754665,88.73314685,76.84515933,62.74380985,3435.712943,151.739549,-204.871136
2021-05-11/11:30:00,1,3414.21,3419.08,3411.07,3418.89,2133894200,3415.075,8.01,270.123818,146.693576,1973.897062,1292.218957,913.7367874,746.0629627,577.897886,488.4128571,394.7794124,341.889,279.1511996,241.7520303,197.3897062,170.9445,152.897409,139.5755998,120.8760152,108.1147947,88.27536022,76.44870448,62.42010582,3436.429596,148.917465,-204.871136
2021-05-11/11:00:00,1,3389.31,3415.87,3389.31,3413.87,3135757900,3402.59,26.56,276.243653,-245.535357,1970.998763,1290.321575,912.3951359,744.9675089,577.0493511,487.6957143,394.1997527,341.387,278.7413183,241.3970627,197.0998763,170.6935,152.6729077,139.3706591,120.6985314,107.9560484,88.14574437,76.33645386,62.32845358,3437.552577,151.657469,-204.871136
2021-05-11/10:30:00,1,3400.59,3402.88,3384.7,3389.23,5941053200,3393.79,18.18,-261.712095,-319.785869,1956.772853,1281.008531,905.8098189,739.5906201,572.884431,484.1757143,391.3545706,338.923,276.7294707,239.6547516,195.6772853,169.4615,151.5709734,138.3647353,119.8273758,107.1768631,87.50954231,75.78548671,61.87859079,3439.038727,151.657469,-201.950451
2021-05-11/10:00:00,1,3406.6,3412.69,3392.66,3399.39,11278276300,3402.675,20.03,-294.53435,-297.590826,1962.638732,1284.84865,908.5251931,741.8077139,574.6017844,485.6271429,392.5277463,339.939,277.5590312,240.3731721,196.2638732,169.9695,152.0253424,138.7795156,120.186586,107.4981506,87.77187238,76.01267122,62.06408616,3440.554584,151.657469,-198.146769
